Customer_ID,Total_Spend,Avg_Transaction_Value,Transaction_Count,Last_Transaction_Date,Unique_Transaction_Types,Recency,Primary_Transaction_Type,Avg_Satisfaction_Score,Avg_Likelihood_to_Recommend,Is_High_Spender,Loyalty_Index,Income_Level_Group,Primary_Transaction_Type_Encoded
973,8433.0,2811.0,3,2023-05-31 08:00:00,2,57,Bill Payment,6.0,8.0,0,18.0,High,0
974,6081.0,1520.25,4,2023-02-26 00:00:00,4,152,Bill Payment,5.0,2.0,0,20.0,Low,0
975,10555.0,2111.0,5,2023-04-23 01:00:00,3,96,Bill Payment,4.0,5.0,0,20.0,Low,0
976,5424.0,1808.0,3,2023-05-10 10:00:00,3,78,Bill Payment,10.0,8.0,0,30.0,Low,0
977,19202.0,3840.4,5,2023-06-14 14:00:00,3,43,Bill Payment,9.0,5.0,1,45.0,High,0
978,8047.0,4023.5,2,2023-07-13 20:00:00,2,14,Investment,8.0,3.0,0,16.0,High,1
979,3377.0,1125.6666666666667,3,2023-07-08 00:00:00,2,20,Bill Payment,7.0,6.0,0,21.0,Low,0
980,11152.0,2230.4,5,2023-06-08 22:00:00,4,49,Purchase,1.0,1.0,0,5.0,Medium,3
981,8718.0,2906.0,3,2023-02-04 20:00:00,2,173,Purchase,9.0,1.0,0,27.0,High,3
982,17867.0,2233.375,8,2023-07-05 21:00:00,3,22,Purchase,9.0,8.0,1,72.0,Medium,3
983,12069.0,2413.8,5,2023-06-05 22:00:00,2,52,Purchase,6.0,7.0,0,30.0,Medium,3
984,16146.0,2691.0,6,2023-07-03 12:00:00,3,24,Bill Payment,7.0,10.0,0,42.0,Medium,0
985,10770.0,2692.5,4,2023-07-14 15:00:00,2,13,Loan Payment,3.0,10.0,0,12.0,Medium,2
986,15036.0,3007.2,5,2023-07-18 16:00:00,3,9,Loan Payment,5.0,3.0,0,25.0,High,2
987,24000.0,3000.0,8,2023-06-24 00:00:00,4,34,Loan Payment,7.0,8.0,1,56.0,High,2
988,16165.0,2020.625,8,2023-07-24 03:00:00,3,4,Purchase,1.0,8.0,0,8.0,Low,3
989,13743.0,2748.6,5,2023-07-19 18:00:00,4,8,Loan Payment,1.0,1.0,0,5.0,Medium,2
990,15603.0,3120.6,5,2023-07-21 20:00:00,3,6,Loan Payment,5.0,10.0,0,25.0,High,2
991,16805.0,3361.0,5,2023-07-27 06:00:00,3,1,Investment,9.0,7.0,1,45.0,High,1
992,17408.0,1934.2222222222222,9,2023-07-17 22:00:00,3,10,Bill Payment,7.0,2.0,1,63.0,Low,0
993,22024.0,3670.6666666666665,6,2023-07-17 08:00:00,3,10,Investment,1.0,2.0,1,6.0,High,1
994,27064.0,2706.4,10,2023-07-12 05:00:00,4,16,Loan Payment,5.0,2.0,1,50.0,Medium,2
995,16503.0,2357.5714285714284,7,2023-07-06 01:00:00,4,22,Loan Payment,8.0,5.0,1,56.0,Medium,2
996,5759.0,1919.6666666666667,3,2023-07-05 15:00:00,3,22,Investment,8.0,7.0,0,24.0,Low,1
997,8180.0,2045.0,4,2023-07-11 07:00:00,2,17,Investment,2.0,4.0,0,8.0,Low,1
998,14211.0,2842.2,5,2023-07-25 19:00:00,4,2,Bill Payment,7.0,4.0,0,35.0,High,0
999,23962.0,2662.4444444444443,9,2023-07-13 10:00:00,3,14,Investment,10.0,9.0,1,90.0,Medium,1
1000,9652.0,1608.6666666666667,6,2023-06-20 11:00:00,3,37,Loan Payment,5.0,10.0,0,30.0,Low,2
